NR_TURNO,NM_MUNICIPIO,NR_SECAO,DS_CARGO_PERGUNTA,SG_PARTIDO,QT_APTOS,QT_COMPARECIMENTO,QT_ABSTENCOES,DS_TIPO_VOTAVEL,NM_VOTAVEL,QT_VOTOS
1,RANCHARIA,95,Prefeito,#NULO#,350,271,79,Branco,Branco,5
1,RANCHARIA,95,Prefeito,CIDADANIA,350,271,79,Nominal,RUD GRADISKI,27
1,RANCHARIA,95,Prefeito,#NULO#,350,271,79,Nulo,Nulo,4
1,RANCHARIA,95,Prefeito,PV,350,271,79,Nominal,MIGUEL DA FARMÁCIA,12
1,RANCHARIA,95,Prefeito,DEM,350,271,79,Nominal,MARQUINHOS DO POVO,110
1,RANCHARIA,95,Prefeito,PSDB,350,271,79,Nominal,IÉIA,113
1,RANCHARIA,96,Prefeito,PSDB,387,295,92,Nominal,IÉIA,109
1,RANCHARIA,96,Prefeito,#NULO#,387,295,92,Branco,Branco,9
1,RANCHARIA,96,Prefeito,DEM,387,295,92,Nominal,MARQUINHOS DO POVO,121
1,RANCHARIA,96,Prefeito,PV,387,295,92,Nominal,MIGUEL DA FARMÁCIA,11
1,RANCHARIA,96,Prefeito,#NULO#,387,295,92,Nulo,Nulo,7
1,RANCHARIA,96,Prefeito,CIDADANIA,387,295,92,Nominal,RUD GRADISKI,38
1,RANCHARIA,97,Prefeito,CIDADANIA,329,251,78,Nominal,RUD GRADISKI,26
1,RANCHARIA,97,Prefeito,#NULO#,329,251,78,Branco,Branco,14
1,RANCHARIA,97,Prefeito,#NULO#,329,251,78,Nulo,Nulo,11
1,RANCHARIA,97,Prefeito,PV,329,251,78,Nominal,MIGUEL DA FARMÁCIA,13
1,RANCHARIA,97,Prefeito,PSDB,329,251,78,Nominal,IÉIA,82
1,RANCHARIA,97,Prefeito,DEM,329,251,78,Nominal,MARQUINHOS DO POVO,105
1,RANCHARIA,98,Prefeito,PSDB,388,310,78,Nominal,IÉIA,127
1,RANCHARIA,98,Prefeito,PV,388,310,78,Nominal,MIGUEL DA FARMÁCIA,19
1,RANCHARIA,98,Prefeito,#NULO#,388,310,78,Nulo,Nulo,13
1,RANCHARIA,98,Prefeito,DEM,388,310,78,Nominal,MARQUINHOS DO POVO,115
1,RANCHARIA,98,Prefeito,CIDADANIA,388,310,78,Nominal,RUD GRADISKI,27
1,RANCHARIA,98,Prefeito,#NULO#,388,310,78,Branco,Branco,9
1,RANCHARIA,99,Prefeito,DEM,330,241,89,Nominal,MARQUINHOS DO POVO,107
1,RANCHARIA,99,Prefeito,PSDB,330,241,89,Nominal,IÉIA,101
1,RANCHARIA,99,Prefeito,#NULO#,330,241,89,Nulo,Nulo,4
1,RANCHARIA,99,Prefeito,PV,330,241,89,Nominal,MIGUEL DA FARMÁCIA,4
1,RANCHARIA,99,Prefeito,CIDADANIA,330,241,89,Nominal,RUD GRADISKI,18
1,RANCHARIA,99,Prefeito,#NULO#,330,241,89,Branco,Branco,7
1,RANCHARIA,100,Prefeito,#NULO#,294,249,45,Branco,Branco,6
1,RANCHARIA,100,Prefeito,CIDADANIA,294,249,45,Nominal,RUD GRADISKI,29
1,RANCHARIA,100,Prefeito,PSDB,294,249,45,Nominal,IÉIA,81
1,RANCHARIA,100,Prefeito,DEM,294,249,45,Nominal,MARQUINHOS DO POVO,106
1,RANCHARIA,100,Prefeito,PV,294,249,45,Nominal,MIGUEL DA FARMÁCIA,15
1,RANCHARIA,100,Prefeito,#NULO#,294,249,45,Nulo,Nulo,12
1,RANCHARIA,151,Prefeito,CIDADANIA,385,273,112,Nominal,RUD GRADISKI,29
1,RANCHARIA,151,Prefeito,#NULO#,385,273,112,Branco,Branco,3
1,RANCHARIA,151,Prefeito,DEM,385,273,112,Nominal,MARQUINHOS DO POVO,109
1,RANCHARIA,151,Prefeito,#NULO#,385,273,112,Nulo,Nulo,8
1,RANCHARIA,151,Prefeito,PV,385,273,112,Nominal,MIGUEL DA FARMÁCIA,7
1,RANCHARIA,151,Prefeito,PSDB,385,273,112,Nominal,IÉIA,117
1,RANCHARIA,152,Prefeito,PV,347,279,68,Nominal,MIGUEL DA FARMÁCIA,19
1,RANCHARIA,152,Prefeito,#NULO#,347,279,68,Nulo,Nulo,10
1,RANCHARIA,152,Prefeito,DEM,347,279,68,Nominal,MARQUINHOS DO POVO,92
1,RANCHARIA,152,Prefeito,PSDB,347,279,68,Nominal,IÉIA,108
1,RANCHARIA,152,Prefeito,CIDADANIA,347,279,68,Nominal,RUD GRADISKI,43
1,RANCHARIA,152,Prefeito,#NULO#,347,279,68,Branco,Branco,7
1,RANCHARIA,153,Prefeito,DEM,413,319,94,Nominal,MARQUINHOS DO POVO,126
1,RANCHARIA,153,Prefeito,PSDB,413,319,94,Nominal,IÉIA,125
1,RANCHARIA,153,Prefeito,CIDADANIA,413,319,94,Nominal,RUD GRADISKI,35
1,RANCHARIA,153,Prefeito,#NULO#,413,319,94,Branco,Branco,8
1,RANCHARIA,153,Prefeito,#NULO#,413,319,94,Nulo,Nulo,7
1,RANCHARIA,153,Prefeito,PV,413,319,94,Nominal,MIGUEL DA FARMÁCIA,18
1,TUPÃ,1,Prefeito,#NULO#,384,231,153,Branco,Branco,5
1,TUPÃ,1,Prefeito,PSL,384,231,153,Nominal,DR CESAR,21
1,TUPÃ,1,Prefeito,PATRIOTA,384,231,153,Nominal,PROFESSOR CLAUBER,8
1,TUPÃ,1,Prefeito,PODE,384,231,153,Nominal,PASTOR BRUNO,25
1,TUPÃ,1,Prefeito,#NULO#,384,231,153,Nulo,Nulo,9
1,TUPÃ,1,Prefeito,PSD,384,231,153,Nominal,CAIO AOQUI,160
1,TUPÃ,1,Prefeito,PRTB,384,231,153,Nominal,KLIO HIRANO,3
1,TUPÃ,2,Prefeito,PSL,385,218,167,Nominal,DR CESAR,26
1,TUPÃ,2,Prefeito,PODE,385,218,167,Nominal,PASTOR BRUNO,26
1,TUPÃ,2,Prefeito,#NULO#,385,218,167,Branco,Branco,8
1,TUPÃ,2,Prefeito,PATRIOTA,385,218,167,Nominal,PROFESSOR CLAUBER,3
1,TUPÃ,2,Prefeito,PRTB,385,218,167,Nominal,KLIO HIRANO,1
1,TUPÃ,2,Prefeito,#NULO#,385,218,167,Nulo,Nulo,12
1,TUPÃ,2,Prefeito,PSD,385,218,167,Nominal,CAIO AOQUI,142
1,TUPÃ,3,Prefeito,PRTB,386,238,148,Nominal,KLIO HIRANO,3
1,TUPÃ,3,Prefeito,#NULO#,386,238,148,Nulo,Nulo,9
1,TUPÃ,3,Prefeito,PSD,386,238,148,Nominal,CAIO AOQUI,159
1,TUPÃ,3,Prefeito,PSL,386,238,148,Nominal,DR CESAR,18
1,TUPÃ,3,Prefeito,PATRIOTA,386,238,148,Nominal,PROFESSOR CLAUBER,11
1,TUPÃ,3,Prefeito,#NULO#,386,238,148,Branco,Branco,9
1,TUPÃ,3,Prefeito,PODE,386,238,148,Nominal,PASTOR BRUNO,29
1,TUPÃ,4,Prefeito,PSL,385,232,153,Nominal,DR CESAR,26
1,TUPÃ,4,Prefeito,PODE,385,232,153,Nominal,PASTOR BRUNO,18
1,TUPÃ,4,Prefeito,#NULO#,385,232,153,Branco,Branco,12
1,TUPÃ,4,Prefeito,PRTB,385,232,153,Nominal,KLIO HIRANO,2
1,TUPÃ,4,Prefeito,PSD,385,232,153,Nominal,CAIO AOQUI,153
1,TUPÃ,4,Prefeito,#NULO#,385,232,153,Nulo,Nulo,18
1,TUPÃ,4,Prefeito,PATRIOTA,385,232,153,Nominal,PROFESSOR CLAUBER,3
1,TUPÃ,5,Prefeito,PSL,386,265,121,Nominal,DR CESAR,24
1,TUPÃ,5,Prefeito,PODE,386,265,121,Nominal,PASTOR BRUNO,34
1,TUPÃ,5,Prefeito,#NULO#,386,265,121,Branco,Branco,9
1,TUPÃ,5,Prefeito,PATRIOTA,386,265,121,Nominal,PROFESSOR CLAUBER,4
1,TUPÃ,5,Prefeito,#NULO#,386,265,121,Nulo,Nulo,21
1,TUPÃ,5,Prefeito,PRTB,386,265,121,Nominal,KLIO HIRANO,5
1,TUPÃ,5,Prefeito,PSD,386,265,121,Nominal,CAIO AOQUI,168
1,TUPÃ,6,Prefeito,PODE,383,257,126,Nominal,PASTOR BRUNO,31
1,TUPÃ,6,Prefeito,#NULO#,383,257,126,Branco,Branco,11
1,TUPÃ,6,Prefeito,PATRIOTA,383,257,126,Nominal,PROFESSOR CLAUBER,8
1,TUPÃ,6,Prefeito,#NULO#,383,257,126,Nulo,Nulo,15
1,TUPÃ,6,Prefeito,PSD,383,257,126,Nominal,CAIO AOQUI,168
1,TUPÃ,6,Prefeito,PRTB,383,257,126,Nominal,KLIO HIRANO,4
1,TUPÃ,6,Prefeito,PSL,383,257,126,Nominal,DR CESAR,20
1,TUPÃ,7,Prefeito,PODE,386,227,159,Nominal,PASTOR BRUNO,36
1,TUPÃ,7,Prefeito,#NULO#,386,227,159,Branco,Branco,12
1,TUPÃ,7,Prefeito,PSL,386,227,159,Nominal,DR CESAR,17
1,TUPÃ,7,Prefeito,PATRIOTA,386,227,159,Nominal,PROFESSOR CLAUBER,2
1,TUPÃ,7,Prefeito,PSD,386,227,159,Nominal,CAIO AOQUI,143
1,TUPÃ,7,Prefeito,#NULO#,386,227,159,Nulo,Nulo,17
1,TUPÃ,8,Prefeito,PSD,384,235,149,Nominal,CAIO AOQUI,144
1,TUPÃ,8,Prefeito,#NULO#,384,235,149,Nulo,Nulo,16
1,TUPÃ,8,Prefeito,PRTB,384,235,149,Nominal,KLIO HIRANO,4
1,TUPÃ,8,Prefeito,PSL,384,235,149,Nominal,DR CESAR,31
1,TUPÃ,8,Prefeito,#NULO#,384,235,149,Branco,Branco,8
1,TUPÃ,8,Prefeito,PODE,384,235,149,Nominal,PASTOR BRUNO,24
1,TUPÃ,8,Prefeito,PATRIOTA,384,235,149,Nominal,PROFESSOR CLAUBER,8
1,TUPÃ,9,Prefeito,#NULO#,386,239,147,Branco,Branco,9
1,TUPÃ,9,Prefeito,PATRIOTA,386,239,147,Nominal,PROFESSOR CLAUBER,6
1,TUPÃ,9,Prefeito,PODE,386,239,147,Nominal,PASTOR BRUNO,29
1,TUPÃ,9,Prefeito,PSL,386,239,147,Nominal,DR CESAR,17
1,TUPÃ,9,Prefeito,PRTB,386,239,147,Nominal,KLIO HIRANO,1
1,TUPÃ,9,Prefeito,#NULO#,386,239,147,Nulo,Nulo,12
1,TUPÃ,9,Prefeito,PSD,386,239,147,Nominal,CAIO AOQUI,165
1,TUPÃ,10,Prefeito,PODE,385,238,147,Nominal,PASTOR BRUNO,32
1,TUPÃ,10,Prefeito,PATRIOTA,385,238,147,Nominal,PROFESSOR CLAUBER,10
1,TUPÃ,10,Prefeito,PSD,385,238,147,Nominal,CAIO AOQUI,148
1,TUPÃ,10,Prefeito,#NULO#,385,238,147,Nulo,Nulo,18
1,TUPÃ,10,Prefeito,PRTB,385,238,147,Nominal,KLIO HIRANO,5
1,TUPÃ,10,Prefeito,PSL,385,238,147,Nominal,DR CESAR,19
1,TUPÃ,10,Prefeito,#NULO#,385,238,147,Branco,Branco,6
1,TUPÃ,11,Prefeito,PATRIOTA,386,243,143,Nominal,PROFESSOR CLAUBER,8
1,TUPÃ,11,Prefeito,PODE,386,243,143,Nominal,PASTOR BRUNO,43
1,TUPÃ,11,Prefeito,PSD,386,243,143,Nominal,CAIO AOQUI,149
1,TUPÃ,11,Prefeito,PRTB,386,243,143,Nominal,KLIO HIRANO,3
1,TUPÃ,11,Prefeito,#NULO#,386,243,143,Nulo,Nulo,9
1,TUPÃ,11,Prefeito,PSL,386,243,143,Nominal,DR CESAR,16
1,TUPÃ,11,Prefeito,#NULO#,386,243,143,Branco,Branco,15
1,TUPÃ,12,Prefeito,PODE,408,271,137,Nominal,PASTOR BRUNO,49
1,TUPÃ,12,Prefeito,#NULO#,408,271,137,Branco,Branco,11
1,TUPÃ,12,Prefeito,#NULO#,408,271,137,Nulo,Nulo,19
1,TUPÃ,12,Prefeito,PRTB,408,271,137,Nominal,KLIO HIRANO,4
1,TUPÃ,12,Prefeito,PATRIOTA,408,271,137,Nominal,PROFESSOR CLAUBER,4
1,TUPÃ,12,Prefeito,PSD,408,271,137,Nominal,CAIO AOQUI,161
1,TUPÃ,12,Prefeito,PSL,408,271,137,Nominal,DR CESAR,23
1,TUPÃ,13,Prefeito,PSD,410,259,151,Nominal,CAIO AOQUI,170
1,TUPÃ,13,Prefeito,#NULO#,410,259,151,Nulo,Nulo,19
1,TUPÃ,13,Prefeito,PRTB,410,259,151,Nominal,KLIO HIRANO,3
1,TUPÃ,13,Prefeito,PSL,410,259,151,Nominal,DR CESAR,27
1,TUPÃ,13,Prefeito,#NULO#,410,259,151,Branco,Branco,8
1,TUPÃ,13,Prefeito,PODE,410,259,151,Nominal,PASTOR BRUNO,25
1,TUPÃ,13,Prefeito,PATRIOTA,410,259,151,Nominal,PROFESSOR CLAUBER,7
1,TUPÃ,14,Prefeito,PSD,409,237,172,Nominal,CAIO AOQUI,149
1,TUPÃ,14,Prefeito,#NULO#,409,237,172,Nulo,Nulo,15
1,TUPÃ,14,Prefeito,PRTB,409,237,172,Nominal,KLIO HIRANO,4
1,TUPÃ,14,Prefeito,PSL,409,237,172,Nominal,DR CESAR,25
1,TUPÃ,14,Prefeito,#NULO#,409,237,172,Branco,Branco,11
1,TUPÃ,14,Prefeito,PODE,409,237,172,Nominal,PASTOR BRUNO,27
1,TUPÃ,14,Prefeito,PATRIOTA,409,237,172,Nominal,PROFESSOR CLAUBER,6
1,TUPÃ,15,Prefeito,PATRIOTA,410,250,160,Nominal,PROFESSOR CLAUBER,8
1,TUPÃ,15,Prefeito,#NULO#,410,250,160,Branco,Branco,13
1,TUPÃ,15,Prefeito,PODE,410,250,160,Nominal,PASTOR BRUNO,24
1,TUPÃ,15,Prefeito,#NULO#,410,250,160,Nulo,Nulo,19
1,TUPÃ,15,Prefeito,PSD,410,250,160,Nominal,CAIO AOQUI,166
1,TUPÃ,15,Prefeito,PSL,410,250,160,Nominal,DR CESAR,20
1,TUPÃ,16,Prefeito,PRTB,409,240,169,Nominal,KLIO HIRANO,2
1,TUPÃ,16,Prefeito,#NULO#,409,240,169,Nulo,Nulo,22
1,TUPÃ,16,Prefeito,PSD,409,240,169,Nominal,CAIO AOQUI,168
1,TUPÃ,16,Prefeito,PATRIOTA,409,240,169,Nominal,PROFESSOR CLAUBER,3
1,TUPÃ,16,Prefeito,PSL,409,240,169,Nominal,DR CESAR,17
1,TUPÃ,16,Prefeito,#NULO#,409,240,169,Branco,Branco,6
1,TUPÃ,16,Prefeito,PODE,409,240,169,Nominal,PASTOR BRUNO,22
1,TUPÃ,17,Prefeito,PATRIOTA,411,266,145,Nominal,PROFESSOR CLAUBER,2
1,TUPÃ,17,Prefeito,PSL,411,266,145,Nominal,DR CESAR,37
1,TUPÃ,17,Prefeito,PSD,411,266,145,Nominal,CAIO AOQUI,167
1,TUPÃ,17,Prefeito,#NULO#,411,266,145,Nulo,Nulo,20
1,TUPÃ,17,Prefeito,PODE,411,266,145,Nominal,PASTOR BRUNO,26
1,TUPÃ,17,Prefeito,#NULO#,411,266,145,Branco,Branco,10
1,TUPÃ,17,Prefeito,PRTB,411,266,145,Nominal,KLIO HIRANO,4
1,TUPÃ,18,Prefeito,#NULO#,409,232,177,Branco,Branco,7
1,TUPÃ,18,Prefeito,PSL,409,232,177,Nominal,DR CESAR,28
1,TUPÃ,18,Prefeito,PSD,409,232,177,Nominal,CAIO AOQUI,142
1,TUPÃ,18,Prefeito,PRTB,409,232,177,Nominal,KLIO HIRANO,5
1,TUPÃ,18,Prefeito,#NULO#,409,232,177,Nulo,Nulo,23
1,TUPÃ,18,Prefeito,PODE,409,232,177,Nominal,PASTOR BRUNO,20
1,TUPÃ,18,Prefeito,PATRIOTA,409,232,177,Nominal,PROFESSOR CLAUBER,7
1,TUPÃ,20,Prefeito,PRTB,385,241,144,Nominal,KLIO HIRANO,4
1,TUPÃ,20,Prefeito,#NULO#,385,241,144,Nulo,Nulo,21
1,TUPÃ,20,Prefeito,PATRIOTA,385,241,144,Nominal,PROFESSOR CLAUBER,4
1,TUPÃ,20,Prefeito,PSL,385,241,144,Nominal,DR CESAR,16
1,TUPÃ,20,Prefeito,#NULO#,385,241,144,Branco,Branco,5
1,TUPÃ,20,Prefeito,PSD,385,241,144,Nominal,CAIO AOQUI,157
1,TUPÃ,20,Prefeito,PODE,385,241,144,Nominal,PASTOR BRUNO,34
1,TUPÃ,21,Prefeito,PATRIOTA,385,246,139,Nominal,PROFESSOR CLAUBER,3
1,TUPÃ,21,Prefeito,PODE,385,246,139,Nominal,PASTOR BRUNO,28
1,TUPÃ,21,Prefeito,#NULO#,385,246,139,Branco,Branco,4
1,TUPÃ,21,Prefeito,PSL,385,246,139,Nominal,DR CESAR,40
1,TUPÃ,21,Prefeito,#NULO#,385,246,139,Nulo,Nulo,19
1,TUPÃ,21,Prefeito,PSD,385,246,139,Nominal,CAIO AOQUI,152
1,TUPÃ,23,Prefeito,PRTB,411,279,132,Nominal,KLIO HIRANO,2
1,TUPÃ,23,Prefeito,PSD,411,279,132,Nominal,CAIO AOQUI,183
1,TUPÃ,23,Prefeito,PATRIOTA,411,279,132,Nominal,PROFESSOR CLAUBER,6
1,TUPÃ,23,Prefeito,PODE,411,279,132,Nominal,PASTOR BRUNO,36
1,TUPÃ,23,Prefeito,#NULO#,411,279,132,Nulo,Nulo,27
1,TUPÃ,23,Prefeito,PSL,411,279,132,Nominal,DR CESAR,19
1,TUPÃ,23,Prefeito,#NULO#,411,279,132,Branco,Branco,6
1,TUPÃ,24,Prefeito,PSD,409,260,149,Nominal,CAIO AOQUI,179
1,TUPÃ,24,Prefeito,PRTB,409,260,149,Nominal,KLIO HIRANO,3
1,TUPÃ,24,Prefeito,#NULO#,409,260,149,Nulo,Nulo,16
1,TUPÃ,24,Prefeito,PODE,409,260,149,Nominal,PASTOR BRUNO,32
1,TUPÃ,24,Prefeito,#NULO#,409,260,149,Branco,Branco,8
1,TUPÃ,24,Prefeito,PATRIOTA,409,260,149,Nominal,PROFESSOR CLAUBER,4
1,TUPÃ,24,Prefeito,PSL,409,260,149,Nominal,DR CESAR,18
1,TUPÃ,25,Prefeito,#NULO#,411,275,136,Nulo,Nulo,24
1,TUPÃ,25,Prefeito,PATRIOTA,411,275,136,Nominal,PROFESSOR CLAUBER,7
1,TUPÃ,25,Prefeito,PSL,411,275,136,Nominal,DR CESAR,27
1,TUPÃ,25,Prefeito,PODE,411,275,136,Nominal,PASTOR BRUNO,28
1,TUPÃ,25,Prefeito,#NULO#,411,275,136,Branco,Branco,9
1,TUPÃ,25,Prefeito,PSD,411,275,136,Nominal,CAIO AOQUI,175
1,TUPÃ,25,Prefeito,PRTB,411,275,136,Nominal,KLIO HIRANO,5
1,TUPÃ,26,Prefeito,PSD,409,279,130,Nominal,CAIO AOQUI,192
1,TUPÃ,26,Prefeito,PRTB,409,279,130,Nominal,KLIO HIRANO,8
1,TUPÃ,26,Prefeito,#NULO#,409,279,130,Nulo,Nulo,15
1,TUPÃ,26,Prefeito,PATRIOTA,409,279,130,Nominal,PROFESSOR CLAUBER,5
1,TUPÃ,26,Prefeito,PSL,409,279,130,Nominal,DR CESAR,18
1,TUPÃ,26,Prefeito,#NULO#,409,279,130,Branco,Branco,14
1,TUPÃ,26,Prefeito,PODE,409,279,130,Nominal,PASTOR BRUNO,27
1,TUPÃ,27,Prefeito,PRTB,409,273,136,Nominal,KLIO HIRANO,6
1,TUPÃ,27,Prefeito,#NULO#,409,273,136,Nulo,Nulo,22
1,TUPÃ,27,Prefeito,PATRIOTA,409,273,136,Nominal,PROFESSOR CLAUBER,7
1,TUPÃ,27,Prefeito,PSL,409,273,136,Nominal,DR CESAR,28
1,TUPÃ,27,Prefeito,PODE,409,273,136,Nominal,PASTOR BRUNO,31
1,TUPÃ,27,Prefeito,#NULO#,409,273,136,Branco,Branco,8
1,TUPÃ,27,Prefeito,PSD,409,273,136,Nominal,CAIO AOQUI,171
1,TUPÃ,28,Prefeito,PSD,403,258,145,Nominal,CAIO AOQUI,174
1,TUPÃ,28,Prefeito,PRTB,403,258,145,Nominal,KLIO HIRANO,2
1,TUPÃ,28,Prefeito,#NULO#,403,258,145,Nulo,Nulo,14
1,TUPÃ,28,Prefeito,PSL,403,258,145,Nominal,DR CESAR,27
1,TUPÃ,28,Prefeito,PATRIOTA,403,258,145,Nominal,PROFESSOR CLAUBER,4
1,TUPÃ,28,Prefeito,PODE,403,258,145,Nominal,PASTOR BRUNO,23
1,TUPÃ,28,Prefeito,#NULO#,403,258,145,Branco,Branco,14
1,TUPÃ,29,Prefeito,PODE,403,256,147,Nominal,PASTOR BRUNO,29
1,TUPÃ,29,Prefeito,PATRIOTA,403,256,147,Nominal,PROFESSOR CLAUBER,5
1,TUPÃ,29,Prefeito,#NULO#,403,256,147,Branco,Branco,5
1,TUPÃ,29,Prefeito,#NULO#,403,256,147,Nulo,Nulo,12
1,TUPÃ,29,Prefeito,PSD,403,256,147,Nominal,CAIO AOQUI,170
1,TUPÃ,29,Prefeito,PSL,403,256,147,Nominal,DR CESAR,35
1,TUPÃ,30,Prefeito,PSD,402,238,164,Nominal,CAIO AOQUI,150
1,TUPÃ,30,Prefeito,PRTB,402,238,164,Nominal,KLIO HIRANO,1
1,TUPÃ,30,Prefeito,#NULO#,402,238,164,Branco,Branco,11
1,TUPÃ,30,Prefeito,PSL,402,238,164,Nominal,DR CESAR,17
1,TUPÃ,30,Prefeito,PATRIOTA,402,238,164,Nominal,PROFESSOR CLAUBER,9
1,TUPÃ,30,Prefeito,PODE,402,238,164,Nominal,PASTOR BRUNO,32
1,TUPÃ,30,Prefeito,#NULO#,402,238,164,Nulo,Nulo,18
1,TUPÃ,31,Prefeito,PSL,403,239,164,Nominal,DR CESAR,26
1,TUPÃ,31,Prefeito,#NULO#,403,239,164,Branco,Branco,16
1,TUPÃ,31,Prefeito,PODE,403,239,164,Nominal,PASTOR BRUNO,26
1,TUPÃ,31,Prefeito,PATRIOTA,403,239,164,Nominal,PROFESSOR CLAUBER,8
1,TUPÃ,31,Prefeito,#NULO#,403,239,164,Nulo,Nulo,16
1,TUPÃ,31,Prefeito,PSD,403,239,164,Nominal,CAIO AOQUI,143
1,TUPÃ,31,Prefeito,PRTB,403,239,164,Nominal,KLIO HIRANO,4
1,TUPÃ,32,Prefeito,PATRIOTA,401,269,132,Nominal,PROFESSOR CLAUBER,7
1,TUPÃ,32,Prefeito,PRTB,401,269,132,Nominal,KLIO HIRANO,3
1,TUPÃ,32,Prefeito,#NULO#,401,269,132,Nulo,Nulo,18
1,TUPÃ,32,Prefeito,PSD,401,269,132,Nominal,CAIO AOQUI,164
1,TUPÃ,32,Prefeito,PODE,401,269,132,Nominal,PASTOR BRUNO,29
1,TUPÃ,32,Prefeito,#NULO#,401,269,132,Branco,Branco,11
1,TUPÃ,32,Prefeito,PSL,401,269,132,Nominal,DR CESAR,37
1,TUPÃ,33,Prefeito,#NULO#,400,264,136,Nulo,Nulo,18
1,TUPÃ,33,Prefeito,PATRIOTA,400,264,136,Nominal,PROFESSOR CLAUBER,7
1,TUPÃ,33,Prefeito,PSL,400,264,136,Nominal,DR CESAR,25
1,TUPÃ,33,Prefeito,#NULO#,400,264,136,Branco,Branco,9
1,TUPÃ,33,Prefeito,PODE,400,264,136,Nominal,PASTOR BRUNO,35
1,TUPÃ,33,Prefeito,PSD,400,264,136,Nominal,CAIO AOQUI,167
1,TUPÃ,33,Prefeito,PRTB,400,264,136,Nominal,KLIO HIRANO,3
1,TUPÃ,34,Prefeito,PSL,401,253,148,Nominal,DR CESAR,19
1,TUPÃ,34,Prefeito,#NULO#,401,253,148,Nulo,Nulo,24
1,TUPÃ,34,Prefeito,PRTB,401,253,148,Nominal,KLIO HIRANO,4
1,TUPÃ,34,Prefeito,PSD,401,253,148,Nominal,CAIO AOQUI,177
1,TUPÃ,34,Prefeito,PODE,401,253,148,Nominal,PASTOR BRUNO,22
1,TUPÃ,34,Prefeito,PATRIOTA,401,253,148,Nominal,PROFESSOR CLAUBER,1
1,TUPÃ,34,Prefeito,#NULO#,401,253,148,Branco,Branco,6
1,TUPÃ,39,Prefeito,PRTB,427,285,142,Nominal,KLIO HIRANO,2
1,TUPÃ,39,Prefeito,#NULO#,427,285,142,Nulo,Nulo,17
1,TUPÃ,39,Prefeito,PSD,427,285,142,Nominal,CAIO AOQUI,192
1,TUPÃ,39,Prefeito,#NULO#,427,285,142,Branco,Branco,12
1,TUPÃ,39,Prefeito,PODE,427,285,142,Nominal,PASTOR BRUNO,43
1,TUPÃ,39,Prefeito,PATRIOTA,427,285,142,Nominal,PROFESSOR CLAUBER,4
1,TUPÃ,39,Prefeito,PSL,427,285,142,Nominal,DR CESAR,15
1,TUPÃ,40,Prefeito,PSL,430,289,141,Nominal,DR CESAR,25
1,TUPÃ,40,Prefeito,#NULO#,430,289,141,Nulo,Nulo,21
1,TUPÃ,40,Prefeito,PRTB,430,289,141,Nominal,KLIO HIRANO,1
1,TUPÃ,40,Prefeito,PSD,430,289,141,Nominal,CAIO AOQUI,187
1,TUPÃ,40,Prefeito,#NULO#,430,289,141,Branco,Branco,14
1,TUPÃ,40,Prefeito,PODE,430,289,141,Nominal,PASTOR BRUNO,34
1,TUPÃ,40,Prefeito,PATRIOTA,430,289,141,Nominal,PROFESSOR CLAUBER,7
1,TUPÃ,41,Prefeito,PODE,427,275,152,Nominal,PASTOR BRUNO,37
1,TUPÃ,41,Prefeito,#NULO#,427,275,152,Branco,Branco,10
1,TUPÃ,41,Prefeito,PATRIOTA,427,275,152,Nominal,PROFESSOR CLAUBER,4
1,TUPÃ,41,Prefeito,#NULO#,427,275,152,Nulo,Nulo,21
1,TUPÃ,41,Prefeito,PSL,427,275,152,Nominal,DR CESAR,20
1,TUPÃ,41,Prefeito,PSD,427,275,152,Nominal,CAIO AOQUI,183
1,TUPÃ,42,Prefeito,PSD,429,272,157,Nominal,CAIO AOQUI,174
1,TUPÃ,42,Prefeito,PRTB,429,272,157,Nominal,KLIO HIRANO,2
1,TUPÃ,42,Prefeito,#NULO#,429,272,157,Nulo,Nulo,24
1,TUPÃ,42,Prefeito,#NULO#,429,272,157,Branco,Branco,13
1,TUPÃ,42,Prefeito,PATRIOTA,429,272,157,Nominal,PROFESSOR CLAUBER,4
1,TUPÃ,42,Prefeito,PODE,429,272,157,Nominal,PASTOR BRUNO,35
1,TUPÃ,42,Prefeito,PSL,429,272,157,Nominal,DR CESAR,20
1,TUPÃ,43,Prefeito,PSL,427,303,124,Nominal,DR CESAR,20
1,TUPÃ,43,Prefeito,PSD,427,303,124,Nominal,CAIO AOQUI,199
1,TUPÃ,43,Prefeito,PRTB,427,303,124,Nominal,KLIO HIRANO,3
1,TUPÃ,43,Prefeito,#NULO#,427,303,124,Branco,Branco,11
1,TUPÃ,43,Prefeito,PATRIOTA,427,303,124,Nominal,PROFESSOR CLAUBER,10
1,TUPÃ,43,Prefeito,PODE,427,303,124,Nominal,PASTOR BRUNO,47
1,TUPÃ,43,Prefeito,#NULO#,427,303,124,Nulo,Nulo,13
1,TUPÃ,44,Prefeito,PRTB,429,294,135,Nominal,KLIO HIRANO,4
1,TUPÃ,44,Prefeito,#NULO#,429,294,135,Nulo,Nulo,21
1,TUPÃ,44,Prefeito,PATRIOTA,429,294,135,Nominal,PROFESSOR CLAUBER,7
1,TUPÃ,44,Prefeito,PSD,429,294,135,Nominal,CAIO AOQUI,194
1,TUPÃ,44,Prefeito,#NULO#,429,294,135,Branco,Branco,11
1,TUPÃ,44,Prefeito,PSL,429,294,135,Nominal,DR CESAR,21
